5.217682352695199e-14	5.23079237169752e-14	-7.274967429356858e-14	-7.756849136495204e-15	-7.624240703181332e-13	-4.1662094377976677e-13	-3.577325655949789e-12	-3.945366521353363e-12	-4.1452763198417835e-12	-3.6287587027765016e-12	-1.4540146366877709e-11	-1.4799955284908122e-11	-8.452542906347805e-12	-1.3840135177103854e-11	-1.4440116468883674e-11	-2.5896296106390397e-11	-2.448375293332308e-11	-3.1400621990455105e-11	-3.603628775760725e-11	-4.7837963761429396e-11	-5.751837236644108e-11	-8.301866585881177e-11	-1.0064096338943091e-10	-1.2178328728678435e-10	-1.5463377216393595e-10	-1.820007785506471e-10	-2.042507975451594e-10	-2.1036003295389525e-10	-2.986020007791575e-10	-3.7821235849059013e-10	-4.4116823090400735e-10	-4.810495989706633e-10	-4.987494842289361e-10	-5.298027309399344e-10	-5.796194420233548e-10	-6.210172279988782e-10	-6.213968160209371e-10	-6.834960616165928e-10	-7.401099488055245e-10	-7.615085955210719e-10	-7.317139609260882e-10	-8.42165333639287e-10	-7.595313073655411e-10	-7.879744683188008e-10	-7.843620290643761e-10	-8.500095486293128e-10	-7.853798770535617e-10	-8.681238000580311e-10	-8.491663110829168e-10	-8.313072915849476e-10	-8.305446368902967e-10	-8.075728107934271e-10	-8.075720770594672e-10	-7.553884885455667e-10	-8.257963819893581e-10	-7.310872471871919e-10	-8.135208616304751e-10	-7.527531935757304e-10	-7.530546552359646e-10	-7.89726677969998e-10	-6.961764362833316e-10	-6.697795917450338e-10	-6.410909293271174e-10	-5.822918142074422e-10	-5.569125109887408e-10	-4.702478860308204e-10	-4.444433329018362e-10	-3.9141171669228703e-10	-3.7537697318793355e-10	-2.510255339391953e-10	-1.7266668264095638e-10	-1.369367778280667e-10	-1.3641330174647424e-10	-2.247369482048684e-11	7.823108514317413e-11	-9.721936199946398e-13
1.449866823573595e-11	1.4535097784955373e-11	-8.295346599518785e-8	-6.421450266306489e-8	-4.209918929534181e-8	-2.379800946690201e-8	-1.0620523540423074e-8	-8.561923600245759e-10	4.717881585253074e-9	6.221387145872021e-9	9.51988230995619e-10	-9.934330433557984e-9	-2.7710283082799776e-8	-5.3600455648782014e-8	-8.118393872581114e-8	-1.1120527216949848e-7	-1.366559021603519e-7	-1.6415898268181056e-7	-1.916281299076196e-7	-2.2517912922300903e-7	-2.629538477974492e-7	-3.146840610828629e-7	-3.795703467703976e-7	-4.7194076156871066e-7	-6.008754835309976e-7	-7.681216725084181e-7	-9.706029111356167e-7	-1.190088212192661e-6	-1.4542010389280967e-6	-1.7383055362376077e-6	-2.034188859671843e-6	-2.3353613819380595e-6	-2.640553739530748e-6	-2.957144536630816e-6	-3.2533241694831473e-6	-3.490109546640504e-6	-3.640119618174741e-6	-3.726023302946487e-6	-3.7236197028430264e-6	-3.6276627129914714e-6	-3.432167384267289e-6	-3.1900856926728795e-6	-2.8575047918535173e-6	-2.5327910683024076e-6	-2.174252605527088e-6	-1.8087351367276766e-6	-1.4062806686233478e-6	-1.0567314819396998e-6	-6.764001039020703e-7	-3.0319046749839255e-7	1.1721574041928609e-9	2.3536741989994763e-7	3.809868682709899e-7	4.530810118265747e-7	3.9715979489180386e-7	2.8677674448500717e-7	2.875394966720412e-8	-2.2393375657100523e-7	-4.34353043963617e-7	-5.89877761755434e-7	-6.392048811160282e-7	-6.166638209511161e-7	-3.6070634901908026e-7	3.778520913411851e-7	1.372241797319604e-6	2.505915370233501e-6	3.709035566291974e-6	4.852005673238684e-6	5.939604001028596e-6	6.060680323597383e-6	5.5546951771110224e-6	5.922260440037845e-6	7.001807079821651e-6	7.209854118601066e-6	1.045466178935336e-6	-0.000010291645196632922
2.1028811398376703e-11	2.1081648673318612e-11	-4.6254516044298127e-8	-4.842295507114159e-8	-5.8939452235888823e-8	-7.078008748689132e-8	-8.583434487828374e-8	-1.0159780093219615e-7	-1.1916683092821848e-7	-1.3831638273587593e-7	-1.6209468150329904e-7	-1.8304619934755675e-7	-2.026896440305727e-7	-2.2058769205679908e-7	-2.2585792367804116e-7	-2.169312607612645e-7	-1.8292499959891127e-7	-1.333450218573573e-7	-6.414967332285931e-8	1.97871314495282e-8	1.2248844545915306e-7	2.3687565476769214e-7	3.684488807996566e-7	4.967205978641819e-7	6.080775543498743e-7	6.918973393888218e-7	7.393713043992515e-7	7.613110675810775e-7	7.172844474213629e-7	6.426366261139368e-7	5.402126963410775e-7	4.1651517006323427e-7	2.678488947185971e-7	7.672446792751127e-8	-1.4511836921358738e-7	-3.676784791736921e-7	-5.485136388431573e-7	-7.224860634937722e-7	-8.566924455873558e-7	-9.370532975484602e-7	-9.550666772221464e-7	-9.876397054993492e-7	-9.214541307317966e-7	-8.846035979865105e-7	-8.173332389624652e-7	-7.590268804474587e-7	-6.521179048051098e-7	-6.204898466303048e-7	-5.569905234880241e-7	-5.077742400312881e-7	-5.063694481331951e-7	-5.427750670726326e-7	-6.274593350465191e-7	-7.320487600173588e-7	-9.297889176338957e-7	-1.1076873697521223e-6	-1.4006848865951023e-6	-1.6484179167975524e-6	-1.8921872214724824e-6	-2.1196057731774463e-6	-2.261071977195981e-6	-2.368970760380422e-6	-2.35445288484104e-6	-2.001824680334571e-6	-1.3288422197227694e-6	-4.1116564927513725e-7	6.413732830923034e-7	1.5791829762902324e-6	2.259409025337686e-6	2.021982069302591e-6	1.4169648627576453e-6	1.3691071267300301e-6	1.446144905990944e-6	1.5847710825712271e-6	-4.517798049480777e-6	-8.100549010631488e-7
3.2032611975092164e-11	3.211309754767027e-11	-2.3214865279297226e-8	-3.830092468480135e-8	-6.813166957143606e-8	-9.731237056983865e-8	-1.2869987530939848e-7	-1.5845217102049722e-7	-1.8821481413131894e-7	-2.1761647823969695e-7	-2.5171216607995196e-7	-2.7629581823253794e-7	-2.939316671011922e-7	-3.064079780906058e-7	-2.981352405836723e-7	-2.6871078896784735e-7	-2.0173149579614542e-7	-1.1130171765005663e-7	9.276518444035856e-9	1.545912697903775e-7	3.311960815879479e-7	5.322661470535499e-7	7.70053067031329e-7	1.0193844740109273e-6	1.2635941229853989e-6	1.4898647816080809e-6	1.6825776360463087e-6	1.8494371595581147e-6	1.9290458864873776e-6	1.975606873194542e-6	1.987983051167762e-6	1.9722830461171682e-6	1.92213772164602e-6	1.8095011997751243e-6	1.632907222447212e-6	1.420016370858001e-6	1.2257071774008247e-6	9.933228860689096e-7	7.698380134388276e-7	5.805118878592545e-7	4.3803975957924364e-7	2.2523094635362228e-7	1.4304885292345056e-7	4.545981430523966e-9	-1.0033062926999622e-7	-2.322966899908221e-7	-2.889740114082231e-7	-4.520269677961036e-7	-5.686256182673129e-7	-7.042170747267932e-7	-8.768035726529186e-7	-1.0641413364735765e-6	-1.2788219894983836e-6	-1.4743223226880441e-6	-1.7589472291495165e-6	-1.956908713054558e-6	-2.2749325651117934e-6	-2.5047355452650413e-6	-2.763278476505955e-6	-3.0349733791810243e-6	-3.216707748752165e-6	-3.39979527338264e-6	-3.5336924158416745e-6	-3.4273470605138638e-6	-2.981708436248935e-6	-2.229141171685636e-6	-1.3164889267747794e-6	-5.417026623775696e-7	-1.4103059401923516e-7	-5.599683839579892e-7	-1.1598609392085331e-6	-1.4201944512692725e-6	-1.956907613743652e-6	-1.8690523905906353e-6	-7.565175714495939e-6	5.180382337790028e-6
4.507832885249588e-11	4.5191593269127855e-11	-1.215426909818479e-9	-2.8467859492176546e-8	-7.575300305702468e-8	-1.2023865527909126e-7	-1.659189887725777e-7	-2.0738181544858162e-7	-2.4690675433352553e-7	-2.8394402117692836e-7	-3.2621764316272e-7	-3.520721780786624e-7	-3.656210324386221e-7	-3.722755932545032e-7	-3.514060764862879e-7	-3.049038281967124e-7	-2.100861676060624e-7	-8.628671609821323e-8	7.615158914992597e-8	2.7080299756429206e-7	5.070838356290512e-7	7.782167235625716e-7	1.1047091596637863e-6	1.4568208335474057e-6	1.815311054154774e-6	2.167051917050291e-6	2.4901732991829525e-6	2.7905141571884773e-6	2.9815333010022033e-6	3.140179822151251e-6	3.260339439011683e-6	3.3474322253228507e-6	3.3924152988181306e-6	3.356329631174848e-6	3.22463724582288e-6	3.0240666956642136e-6	2.821486947150577e-6	2.5344984369631513e-6	2.2262149575251324e-6	1.9354339711892456e-6	1.6801269963076842e-6	1.2953409677294332e-6	1.081909460389677e-6	7.81927224928533e-7	5.210976854611137e-7	2.1339004690066177e-7	1.4416900634790127e-8	-3.2586164546964395e-7	-6.004296685661589e-7	-8.98535186181696e-7	-1.2242658099077695e-6	-1.5418117680128193e-6	-1.8688953817508793e-6	-2.138161080228712e-6	-2.5000555979513465e-6	-2.704547935302802e-6	-3.0440863096262784e-6	-3.2484647970945534e-6	-3.5163172564163358e-6	-3.82751596249871e-6	-4.039113003999234e-6	-4.289560586321552e-6	-4.5643950353790055e-6	-4.700108406618439e-6	-4.493528462557361e-6	-3.927071856859761e-6	-3.1858978150076606e-6	-2.5972331472932974e-6	-2.48329320633505e-6	-3.0478342884223507e-6	-3.5933676238520293e-6	-4.0198192758207425e-6	-5.130002852217989e-6	-5.102952563970011e-6	-0.000010121451799713122	0.000010930397754097198
6.6190318376283e-11	6.635662906233584e-11	1.9719184172546122e-8	-1.8888079093398745e-8	-8.178825361263858e-8	-1.3943205148654417e-7	-1.9766937163486235e-7	-2.485186183449392e-7	-2.9530596741764727e-7	-3.372253824797345e-7	-3.867041929606082e-7	-4.1136947033460914e-7	-4.178206830540514e-7	-4.186346578304631e-7	-3.859558718128188e-7	-3.268508066465113e-7	-2.0876089951333736e-7	-5.9589392003788174e-8	1.349783982474358e-7	3.6590795646305017e-7	6.468204606222396e-7	9.688778742086962e-7	1.364859610903841e-6	1.7994188095088788e-6	2.2500968009868697e-6	2.707062259391677e-6	3.1437492331091396e-6	3.5651480314089833e-6	3.845322813805926e-6	4.097205616813993e-6	4.31077269907467e-6	4.490105253027389e-6	4.624891544197882e-6	4.6592299405217e-6	4.565824814644263e-6	4.3745843889061755e-6	4.168542582540395e-6	3.822662966460613e-6	3.426858109654043e-6	3.0388939755146256e-6	2.68523976856565e-6	2.1233315608107564e-6	1.8047246762593249e-6	1.35326851727873e-6	9.525544861031821e-7	4.755800920420653e-7	1.6271983294933204e-7	-3.4712439270499627e-7	-7.554586228100337e-7	-1.1918515120606836e-6	-1.649796405263593e-6	-2.073961453783597e-6	-2.4959123323376383e-6	-2.8156872240791114e-6	-3.252735924093658e-6	-3.4395570366831787e-6	-3.8067591543159043e-6	-3.9708425367496e-6	-4.241827433843737e-6	-4.5917684735079006e-6	-4.811869773216151e-6	-5.119144060281717e-6	-5.523813596571496e-6	-5.890045398742972e-6	-5.931490587062163e-6	-5.562427225127109e-6	-5.020815491068773e-6	-4.6353234902354495e-6	-4.813577569073473e-6	-5.472887617307976e-6	-5.904748558414882e-6	-6.446382439099413e-6	-8.089611300072687e-6	-8.12003383232813e-6	-0.000012175518333711257	0.00001644799122879894
7.488659529379858e-11	7.507475636244118e-11	3.949114382124188e-8	-9.413040824618241e-9	-8.546950300096807e-8	-1.539420686093332e-7	-2.2143938848804067e-7	-2.7888978939726375e-7	-3.300523502121954e-7	-3.7400428950647756e-7	-4.2498247863126187e-7	-4.452812859129515e-7	-4.4330459202920425e-7	-4.3522396262760454e-7	-3.9009220216848276e-7	-3.1704333642963387e-7	-1.7942568959073718e-7	-8.60296809856545e-9	2.1174524264015965e-7	4.721211040349244e-7	7.880952638979533e-7	1.153611021570461e-6	1.6086407457530255e-6	2.1154269646126476e-6	2.650442291357218e-6	3.204232906689751e-6	3.746216193847378e-6	4.2784988704013286e-6	4.658980412699908e-6	5.015856932701972e-6	5.330916971367235e-6	5.605901097112135e-6	5.82919175185232e-6	5.937857573277388e-6	5.893442099860785e-6	5.722228400983208e-6	5.514144203164487e-6	5.126519229067876e-6	4.659691108184085e-6	4.184500415871199e-6	3.731932036256187e-6	3.028475184750887e-6	2.5957506463836815e-6	2.0116487253334053e-6	1.4835317427739444e-6	8.677201573267721e-7	4.425075019920391e-7	-1.9786088197563666e-7	-7.239359383839326e-7	-1.281683049210963e-6	-1.851108649349774e-6	-2.3673006874826845e-6	-2.8657546103345793e-6	-3.2325368325563564e-6	-3.7150533769336434e-6	-3.896022986968379e-6	-4.263189468110139e-6	-4.39501796544938e-6	-4.662434208947478e-6	-5.035033408422586e-6	-5.278230553361702e-6	-5.641365012979547e-6	-6.1752110142354685e-6	-6.782848389867678e-6	-7.089862246421438e-6	-6.9621829634766036e-6	-6.657693628629373e-6	-6.511297443883952e-6	-6.990948599529579e-6	-7.740340440671168e-6	-8.027611916013606e-6	-8.645503045471016e-6	-0.000010779518141409015	-0.00001090758518747575	-0.000013744502388924318	0.000021763294861053463
8.840949726648141e-11	8.863163616087968e-11	5.7513601494845075e-8	-1.9041924422606379e-10	-8.679504545835223e-8	-1.6334518711077534e-7	-2.3762838052805529e-7	-2.989161187934274e-7	-3.516195757248431e-7	-3.946402746695255e-7	-4.451920653843253e-7	-4.582669920091932e-7	-4.446522334642402e-7	-4.2637461023788525e-7	-3.6825503806626655e-7	-2.8340858029546087e-7	-1.2900628054489912e-7	5.8093994805294726e-8	2.9719327191685153e-7	5.773469037695279e-7	9.168532123220144e-7	1.3109584251283972e-6	1.8092072455138514e-6	2.3709376870385176e-6	2.970931805918279e-6	3.602889638259417e-6	4.2328421394588335e-6	4.861916145405359e-6	5.322407452126112e-6	5.765714677921492e-6	6.167166753413196e-6	6.525645726563925e-6	6.829063756881746e-6	7.004490654806289e-6	7.002465361120576e-6	6.848487502264013e-6	6.64120146747689e-6	6.209502966175602e-6	5.671261456115957e-6	5.113385763852046e-6	4.573474316990881e-6	3.72832555614979e-6	3.2004374828490736e-6	2.4933118831296472e-6	1.8512012733736089e-6	1.1043981326574932e-6	5.883205609086798e-7	-1.7278332963681445e-7	-7.962090573091571e-7	-1.4541479200565904e-6	-2.11535163781074e-6	-2.702588988283306e-6	-3.2603368572187045e-6	-3.654324933459742e-6	-4.176040763765677e-6	-4.33200776486763e-6	-4.699144142598326e-6	-4.786327180508596e-6	-5.042754885135794e-6	-5.433642655146797e-6	-5.6817923825073914e-6	-6.090092117193719e-6	-6.740345115346456e-6	-7.576229400315866e-6	-8.152566074927544e-6	-8.2757480681245e-6	-8.230880376170974e-6	-8.33584325857622e-6	-9.112101628243029e-6	-9.897886404179222e-6	-9.983847196239197e-6	-0.000010629634590304071	-0.000013204592424731112	-0.000013449132823288798	-0.000014827821766417416	0.00002675234224085978
1.0638925239205112e-10	1.0665656746150562e-10	7.345577757941144e-8	9.603252555177196e-9	-8.431922728300932e-8	-1.6578063288207958e-7	-2.4413496897065494e-7	-3.064776205965798e-7	-3.58071174756052e-7	-3.976129576873219e-7	-4.4630556102451564e-7	-4.497415257854398e-7	-4.208353218551897e-7	-3.892385250359584e-7	-3.1440029692790164e-7	-2.1512024568108445e-7	-4.0387770545879724e-8	1.6563868989693034e-7	4.261617900361862e-7	7.281858331196548e-7	1.093503323313051e-6	1.5155811850004989e-6	2.054860733477338e-6	2.6669247004554255e-6	3.3250463375107738e-6	4.028038902319035e-6	4.739873010429211e-6	5.460270266053858e-6	5.987536604464429e-6	6.5045472491414654e-6	6.982800353690821e-6	7.42076605135628e-6	7.806392267404946e-6	8.054381954127507e-6	8.10187726293838e-6	7.97464104011847e-6	7.779079178905634e-6	7.307501024536332e-6	6.700179660624373e-6	6.06003785344493e-6	5.431325815154612e-6	4.425258157137643e-6	3.79573752948721e-6	2.9466294846566078e-6	2.1715439624179687e-6	1.2658529361158961e-6	6.40684949400595e-7	-2.7235750742915453e-7	-1.0141382046695938e-6	-1.7905687147478872e-6	-2.5574403760866064e-6	-3.2208544522919205e-6	-3.840769444862847e-6	-4.254449391522772e-6	-4.812160073028225e-6	-4.919777643163732e-6	-5.272757729740951e-6	-5.287163098755488e-6	-5.512495702659473e-6	-5.907578140004502e-6	-6.140493290510011e-6	-6.58353708423394e-6	-7.349571296613989e-6	-8.435079193739983e-6	-9.324309916529937e-6	-9.744269528586975e-6	-0.00001001278571433534	-0.000010405307799180906	-0.000011473449585247076	-0.000012181020385188723	-0.00001195377445413123	-0.00001260021932187453	-0.000015604522135861875	-0.000016130277774928025	-0.000015855927566149004	0.000031720494393861314
1.3569786442073197e-10	1.360388207037857e-10	9.15271692338923e-8	2.370343560741995e-8	-7.598656359695963e-8	-1.604492047315634e-7	-2.415814697146363e-7	-3.02940758671237e-7	-3.5122887333791907e-7	-3.847886974785866e-7	-4.3142284199609986e-7	-4.213382050920818e-7	-3.6936745614360783e-7	-3.167456508354664e-7	-2.1402628518562202e-7	-8.933236181727413e-8	1.2170573943234795e-7	3.6309975929284067e-7	6.644896289869079e-7	1.0095248436382165e-6	1.4257606840417366e-6	1.8989012859970705e-6	2.504590139686237e-6	3.1931680272233934e-6	3.933617812037846e-6	4.736174904670319e-6	5.5609476571031355e-6	6.405746032897245e-6	7.0134322452474315e-6	7.61793681847109e-6	8.192143695144964e-6	8.736645259731298e-6	9.240107607815531e-6	9.597849923028976e-6	9.725887915591945e-6	9.649015874939686e-6	9.484554367351906e-6	8.9650815407485e-6	8.266511239151404e-6	7.510290578667492e-6	6.748884043074839e-6	5.4853296453316215e-6	4.6895105461317e-6	3.6023802309552966e-6	2.597143527225802e-6	1.412338941468196e-6	5.826382072785049e-7	-6.104808069436874e-7	-1.5736832040257876e-6	-2.564302880378991e-6	-3.5171023515300587e-6	-4.3105774939959204e-6	-5.029121445693059e-6	-5.465084636997497e-6	-6.063634135763002e-6	-6.065716524137097e-6	-6.3597680161596315e-6	-6.219180693543752e-6	-6.360003448346353e-6	-6.730682097121122e-6	-6.908291731669566e-6	-7.381911528595573e-6	-8.306837377953685e-6	-9.777675477191948e-6	-0.000011167487723460224	-0.000012060567145637772	-0.000012822977470219595	-0.000013641780432207176	-0.000015067409228237385	-0.000015483480734441364	-0.00001468865636834356	-0.000015338505444497672	-0.000018894365123161685	-0.000020009125131548404	-0.000017544420862378642	0.000038431921359088455
