4.2881177019	0.339894453	4.2885293497	0.3398737988	56.3519693517	4.1397209539	0.3443923931	4.1383978446	0.3442300109	111.4663008932
4.2870449423	0.3399440212	4.2881177019	0.339894453	56.3519693517	4.1410694856	0.3445609766	4.1397209539	0.3443923931	111.4663008932
4.2915338952	0.3396935265	4.2936141726	0.3395605839	56.3519693517	4.1422408728	0.3447012437	4.1433969283	0.3448422952	111.4663008932
4.2915338952	0.3396935265	4.2897088359	0.3398019945	56.3519693517	4.1410694856	0.3445609766	4.1422408728	0.3447012437	111.4663008932
4.2885293497	0.3398737988	4.2897088359	0.3398019945	56.3519693517	4.134742711	0.3437672752	4.1335658009	0.3436177267	111.4663008932
4.2965500492	0.339331737	4.2947854496	0.3394727752	56.3519693517	4.1359846627	0.3439279928	4.134742711	0.3437672752	111.4663008932
4.2947854496	0.3394727752	4.2936141726	0.3395605839	56.3519693517	4.1372202367	0.3440812304	4.1383978446	0.3442300109	111.4663008932
4.2208659011	0.3389073891	4.2177430606	0.3387194527	56.3519693517	4.1359846627	0.3439279928	4.1372202367	0.3440812304	111.4663008932
4.222426652	0.3390058508	4.2208659011	0.3389073891	56.3519693517	4.129850741	0.3431317687	4.1288904347	0.3430054425	111.4663008932
4.2269040189	0.3392585907	4.2275114749	0.3392929692	56.3519693517	4.1308998398	0.3432722869	4.129850741	0.3431317687	111.4663008932
4.2269040189	0.3392585907	4.2242867667	0.339107753	56.3519693517	4.1322879843	0.3434505746	4.1335658009	0.3436177267	111.4663008932
4.222426652	0.3390058508	4.2242867667	0.339107753	56.3519693517	4.1308998398	0.3432722869	4.1322879843	0.3434505746	111.4663008932
4.2277414726	0.339304042	4.2282849145	0.339331737	56.3519693517	4.125043835	0.3424860194	4.124361876	0.3423931582	111.4663008932
4.2275114749	0.3392929692	4.2277414726	0.339304042	56.3519693517	4.1258150169	0.3425929199	4.125043835	0.3424860194	111.4663008932
4.2978039596	0.3392239621	4.2986989955	0.3391419025	56.3519693517	4.1274429338	0.3428094183	4.1288904347	0.3430054425	111.4663008932
4.2965500492	0.339331737	4.2978039596	0.3392239621	56.3519693517	4.1258150169	0.3425929199	4.1274429338	0.3428094183	111.4663008932
4.3026353928	0.3387194527	4.3005815253	0.3389461358	56.3519693517	4.1203206513	0.3418301887	4.119970735	0.341780874	111.4663008932
4.3005815253	0.3389461358	4.2986989955	0.3391419025	56.3519693517	4.120730194	0.3418889344	4.1203206513	0.3418301887	111.4663008932
4.2110225536	0.338255814	4.208950557	0.3381071685	56.3519693517	4.1226837624	0.3421579211	4.124361876	0.3423931582	111.4663008932
4.2122570062	0.3383481209	4.2110225536	0.338255814	56.3519693517	4.120730194	0.3418889344	4.1226837624	0.3421579211	111.4663008932
4.2168623434	0.3386617159	4.2173418291	0.3386945862	56.3519693517	4.1157106941	0.3411685897	4.1160628532	0.3412188604	111.4663008932
4.2168623434	0.3386617159	4.2142447316	0.3384801026	56.3519693517	4.1180090163	0.3414962578	4.119970735	0.341780874	111.4663008932
4.2122570062	0.3383481209	4.2142447316	0.3384801026	56.3519693517	4.1180090163	0.3414962578	4.1160628532	0.3412188604	111.4663008932
4.2174796354	0.3387028589	4.2177430606	0.3387194527	56.3519693517	4.1134198699	0.3408242871	4.111606676	0.3405563055	111.4663008932
4.2173418291	0.3386945862	4.2174796354	0.3387028589	56.3519693517	4.1156453711	0.3411590805	4.1134198699	0.3408242871	111.4663008932
4.3032113848	0.3386505237	4.3037838184	0.3385776945	56.3519693517	4.1156812811	0.3411642657	4.1157106941	0.3411685897	111.4663008932
4.3026353928	0.3387194527	4.3032113848	0.3386505237	56.3519693517	4.1156453711	0.3411590805	4.1156812811	0.3411642657	111.4663008932
4.3070311522	0.3381071685	4.3055828837	0.3383238013	56.3519693517	4.1089140532	0.3401422824	4.1076181937	0.3399440212	111.4663008932
4.3055828837	0.3383238013	4.3037838184	0.3385776945	56.3519693517	4.1105605482	0.3403986424	4.1089140532	0.3401422824	111.4663008932
4.2017063472	0.3375407636	4.2011557062	0.3374948842	56.3519693517	4.1111446151	0.3404859756	4.111606676	0.3405563055	111.4663008932
4.2020873604	0.337573714	4.2017063472	0.3375407636	56.3519693517	4.1105605482	0.3403986424	4.1111446151	0.3404859756	111.4663008932
4.203947185	0.3377188333	4.20477835	0.3377831355	56.3519693517	4.1044881468	0.3394506553	4.1037371857	0.339331737	111.4663008932
4.2071721833	0.3379758734	4.20477835	0.3377831355	56.3519693517	4.1054757253	0.3396097801	4.1044881468	0.3394506553	111.4663008932
4.203947185	0.3377188333	4.2020873604	0.337573714	56.3519693517	4.1066901294	0.3397977899	4.1076181937	0.3399440212	111.4663008932
4.2078548229	0.3380249691	4.208950557	0.3381071685	56.3519693517	4.1054757253	0.3396097801	4.1066901294	0.3397977899	111.4663008932
4.2071721833	0.3379758734	4.2078548229	0.3380249691	56.3519693517	4.1001402271	0.3387496376	4.0999560336	0.3387194527	111.4663008932
4.3078092921	0.3379796079	4.3088686413	0.3377949953	56.3519693517	4.1003909024	0.3387914291	4.1001402271	0.3387496376	111.4663008932
4.3070311522	0.3381071685	4.3078092921	0.3379796079	56.3519693517	4.1023158826	0.3390999423	4.1037371857	0.339331737	111.4663008932
4.310410664	0.3374948842	4.3098346248	0.3376112022	56.3519693517	4.1003909024	0.3387914291	4.1023158826	0.3390999423	111.4663008932
4.3098346248	0.3376112022	4.3088686413	0.3377949953	56.3519693517	4.0980212985	0.3383925021	4.0963059693	0.3381071685	111.4663008932
4.195798195	0.3370276198	4.1941725039	0.3368826	56.3519693517	4.0980212985	0.3383925021	4.0988732038	0.3385367005	111.4663008932
4.1970025375	0.3371390017	4.195798195	0.3370276198	56.3519693517	4.0999560336	0.3387194527	4.0988732038	0.3385367005	111.4663008932
4.1987450978	0.3372850555	4.2011557062	0.3374948842	56.3519693517	4.0938085629	0.3376752063	4.092761328	0.3374948842	111.4663008932
4.1970025375	0.3371390017	4.1987450978	0.3372850555	56.3519693517	4.0953060795	0.3379375488	4.0938085629	0.3376752063	111.4663008932
4.3121259638	0.3371026568	4.3130644952	0.3368826	56.3519693517	4.0958933531	0.3380364525	4.0963059693	0.3381071685	111.4663008932
4.3121259638	0.3371026568	4.3116474469	0.3372172073	56.3519693517	4.0953060795	0.3379375488	4.0958933531	0.3380364525	111.4663008932
4.310410664	0.3374948842	4.3116474469	0.3372172073	56.3519693517	4.089670147	0.3369489613	4.0892977658	0.3368826	111.4663008932
4.1900677707	0.336493075	4.1877313023	0.3362703158	56.3519693517	4.0902212566	0.3370488667	4.089670147	0.3369489613	111.4663008932
4.1919177146	0.336675741	4.1900677707	0.336493075	56.3519693517	4.0917343396	0.3373126877	4.092761328	0.3374948842	111.4663008932
4.1929015042	0.3367641379	4.1941725039	0.3368826	56.3519693517	4.0902212566	0.3370488667	4.0917343396	0.3373126877	111.4663008932
4.1919177146	0.336675741	4.1929015042	0.3367641379	56.3519693517	4.4460548465	0.3368951247	4.4460343742	0.3368826	111.4663008932
4.3133433795	0.3368091372	4.3139534642	0.3366371436	56.3519693517	4.4461588597	0.3369561305	4.4460548465	0.3368951247	111.4663008932
4.3130644952	0.3368826	4.3133433795	0.3368091372	56.3519693517	4.0859393936	0.3362703158	4.087532392	0.3365588229	111.4663008932
4.3151407607	0.3362703158	4.314819441	0.3363745915	56.3519693517	4.0876496074	0.3365799785	4.0892977658	0.3368826	111.4663008932
4.314819441	0.3363745915	4.3139534642	0.3366371436	56.3519693517	4.0876496074	0.3365799785	4.087532392	0.3365588229	111.4663008932
4.1845101131	0.3359377267	4.1817607753	0.3356580315	56.3519693517	4.4451412082	0.3363928553	4.4449260414	0.3362703158	111.4663008932
4.1868328917	0.3361822249	4.1845101131	0.3359377267	56.3519693517	4.4451412082	0.3363928553	4.4460004045	0.3368635198	111.4663008932
4.1872396602	0.3362213351	4.1877313023	0.3362703158	56.3519693517	4.4460343742	0.3368826	4.4460004045	0.3368635198	111.4663008932
4.1868328917	0.3361822249	4.1872396602	0.3362213351	56.3519693517	4.0836453052	0.3358375844	4.0826876098	0.3356580315	111.4663008932
4.3167673327	0.3356580315	4.3161008419	0.335916606	56.3519693517	4.0851364337	0.3361219908	4.0836453052	0.3358375844	111.4663008932
4.3157042875	0.336059492	4.3151407607	0.3362703158	56.3519693517	4.0856245486	0.3362115398	4.0859393936	0.3362703158	111.4663008932
4.3157042875	0.336059492	4.3161008419	0.335916606	56.3519693517	4.0851364337	0.3361219908	4.0856245486	0.3362115398	111.4663008932
4.1764557387	0.335070734	4.1762367528	0.3350457473	56.3519693517	4.4442032838	0.3358935104	4.4437625948	0.3356580315	111.4663008932
4.1766632459	0.3350951698	4.1764557387	0.335070734	56.3519693517	4.4442032838	0.3358935104	4.4445610827	0.3360779209	111.4663008932
4.1815891339	0.3356388935	4.1817480688	0.3356567021	56.3519693517	4.4449260414	0.3362703158	4.4445610827	0.3360779209	111.4663008932
4.1815891339	0.3356388935	4.1791212933	0.335362048	56.3519693517	4.0797110273	0.3350867583	4.0794996804	0.3350457473	111.4663008932
4.1766632459	0.3350951698	4.1791212933	0.335362048	56.3519693517	4.0800516108	0.3351539822	4.0797110273	0.3350867583	111.4663008932
4.1817540271	0.335657314	4.1817607753	0.3356580315	56.3519693517	4.0816756796	0.3354624708	4.0826876098	0.3356580315	111.4663008932
4.1817480688	0.3356567021	4.1817540271	0.335657314	56.3519693517	4.0800516108	0.3351539822	4.0816756796	0.3354624708	111.4663008932
4.3177168944	0.3352048615	4.3180535531	0.3350457473	56.3519693517	4.4425473934	0.3350457473	4.4430091219	0.3352787588	111.4663008932
4.3177168944	0.3352048615	4.3172413365	0.3354416534	56.3519693517	4.4432391186	0.3353973252	4.4437625948	0.3356580315	111.4663008932
4.3167673327	0.3356580315	4.3172413365	0.3354416534	56.3519693517	4.4432391186	0.3353973252	4.4430091219	0.3352787588	111.4663008932
4.1713093164	0.3344658672	4.1710415406	0.334433463	56.3519693517	4.0777986257	0.3347047541	4.0764246049	0.334433463	111.4663008932
4.171578423	0.3344994528	4.1713093164	0.3344658672	56.3519693517	4.0777986257	0.3347047541	4.0786648281	0.3348787591	111.4663008932
4.1738951427	0.3347667816	4.1762367528	0.3350457473	56.3519693517	4.0794996804	0.3350457473	4.0786648281	0.3348787591	111.4663008932
4.171578423	0.3344994528	4.1738951427	0.3347667816	56.3519693517	4.4412835574	0.334433463	4.4413538631	0.334467158	111.4663008932
4.3190382871	0.334433463	4.3182248394	0.3349477967	56.3519693517	4.4422484827	0.3349043274	4.4425473934	0.3350457473	111.4663008932
4.3180535531	0.3350457473	4.3182248394	0.3349477967	56.3519693517	4.4422484827	0.3349043274	4.4413538631	0.334467158	111.4663008932
4.1663089327	0.3338434153	4.1661354704	0.3338211788	56.3519693517	4.0739962698	0.3339380428	4.0734245128	0.3338211788	111.4663008932
4.1664936001	0.3338678145	4.1663089327	0.3338434153	56.3519693517	4.0749667879	0.3341398378	4.0739962698	0.3339380428	111.4663008932
4.168822391	0.3341530438	4.1710415406	0.334433463	56.3519693517	4.0758828603	0.334323155	4.0764246049	0.334433463	111.4663008932
4.1664936001	0.3338678145	4.168822391	0.3341530438	56.3519693517	4.0749667879	0.3341398378	4.0758828603	0.334323155	111.4663008932
4.3197152768	0.3338211788	4.319643611	0.3338940683	56.3519693517	4.4401819618	0.3339285971	4.4399542927	0.3338211788	111.4663008932
4.3190382871	0.334433463	4.319643611	0.3338940683	56.3519693517	4.4410740368	0.3343365367	4.4401819618	0.3339285971	111.4663008932
4.1614906648	0.3332088945	4.1625195831	0.3333426512	56.3519693517	4.4412394507	0.3344135448	4.4412835574	0.334433463	111.4663008932
4.1638972365	0.3335215332	4.1661354704	0.3338211788	56.3519693517	4.4410740368	0.3343365367	4.4412394507	0.3344135448	111.4663008932
4.1638972365	0.3335215332	4.1625195831	0.3333426512	56.3519693517	4.0704955709	0.3332088945	4.0713377862	0.3333841959	111.4663008932
4.3201679563	0.3332088945	4.3200856208	0.3333350082	56.3519693517	4.0721365592	0.3335496939	4.0734245128	0.3338211788	111.4663008932
4.3197748745	0.3337324833	4.3197152768	0.3338211788	56.3519693517	4.0721365592	0.3335496939	4.0713377862	0.3333841959	111.4663008932
4.3197748745	0.3337324833	4.3200856208	0.3333350082	56.3519693517	4.439104329	0.3334460751	4.4385781806	0.3332088945	111.4663008932
4.1591174782	0.3328725149	4.1571148696	0.3325966103	56.3519693517	4.439104329	0.3334460751	4.439539058	0.3336363457	111.4663008932
4.1614087772	0.3331979464	4.1591174782	0.3328725149	56.3519693517	4.4399542927	0.3338211788	4.439539058	0.3336363457	111.4663008932
4.1614521988	0.333203666	4.1614906648	0.3332088945	56.3519693517	4.0684630338	0.3327674696	4.0676702226	0.3325966103	111.4663008932
4.1614087772	0.3331979464	4.1614521988	0.333203666	56.3519693517	4.069881965	0.3330785803	4.0684630338	0.3327674696	111.4663008932
4.3204184501	0.3325966103	4.3203632418	0.3327561535	56.3519693517	4.0702751262	0.3331615524	4.0704955709	0.3332088945	111.4663008932
4.3202185163	0.3330667783	4.3201679563	0.3332088945	56.3519693517	4.069881965	0.3330785803	4.0702751262	0.3331615524	111.4663008932
4.3202185163	0.3330667783	4.3203632418	0.3327561535	56.3519693517	4.4371615927	0.3325966103	4.4376140853	0.3327922677	111.4663008932
4.1544759599	0.3322068506	4.1529502045	0.331984326	56.3519693517	4.4380087833	0.3329657099	4.4385781806	0.3332088945	111.4663008932
4.1563239543	0.332484542	4.1544759599	0.3322068506	56.3519693517	4.4380087833	0.3329657099	4.4376140853	0.3327922677	111.4663008932
4.1567547885	0.3325447318	4.1571148696	0.3325966103	56.3519693517	4.0648867438	0.331984326	4.0649954694	0.3320082074	111.4663008932
4.1563239543	0.332484542	4.1567547885	0.3325447318	56.3519693517	4.0666609377	0.332372183	4.0676702226	0.3325966103	111.4663008932
4.3204861394	0.331984326	4.3204756648	0.3321574065	56.3519693517	4.0666609377	0.332372183	4.0649954694	0.3320082074	111.4663008932
4.3204288579	0.332429166	4.3204184501	0.3325966103	56.3519693517	4.4357651462	0.3320113069	4.4357019181	0.331984326	111.4663008932
4.3204288579	0.332429166	4.3204756648	0.3321574065	56.3519693517	4.4359892139	0.3321043101	4.4357651462	0.3320113069	111.4663008932
4.1499655292	0.3315254014	4.1489711283	0.3313720418	56.3519693517	4.4368960409	0.3324874155	4.4371615927	0.3325966103	111.4663008932
4.1512391314	0.3317276686	4.1499655292	0.3315254014	56.3519693517	4.4359892139	0.3321043101	4.4368960409	0.3324874155	111.4663008932
4.1521953494	0.3318691839	4.1529502045	0.331984326	56.3519693517	4.0631140791	0.3315747063	4.0622230931	0.3313720418	111.4663008932
4.1512391314	0.3317276686	4.1521953494	0.3318691839	56.3519693517	4.0647971421	0.3319642405	4.0631140791	0.3315747063	111.4663008932
4.320388073	0.3313720418	4.3204223452	0.3315387019	56.3519693517	4.0648556652	0.331977279	4.0648867438	0.331984326	111.4663008932
4.3204502632	0.3318143042	4.3204861394	0.331984326	56.3519693517	4.0647971421	0.3319642405	4.0648556652	0.331977279	111.4663008932
4.3204502632	0.3318143042	4.3204223452	0.3315387019	56.3519693517	4.4345941065	0.3315400323	4.4341854847	0.3313720418	111.4663008932
4.1455798695	0.3308289281	4.1451552836	0.3307597575	56.3519693517	4.4345941065	0.3315400323	4.4355808566	0.3319351541	111.4663008932
4.1461543085	0.3309252516	4.1455798695	0.3308289281	56.3519693517	4.4357019181	0.331984326	4.4355808566	0.3319351541	111.4663008932
4.1477671979	0.3311778272	4.1489711283	0.3313720418	56.3519693517	4.0596304968	0.3307696101	4.0595886594	0.3307597575	111.4663008932
4.1461543085	0.3309252516	4.1477671979	0.3311778272	56.3519693517	4.0597123192	0.3307892139	4.0596304968	0.3307696101	111.4663008932
4.3201393061	0.3307597575	4.320203001	0.3309000055	56.3519693517	4.0613720063	0.3311721921	4.0622230931	0.3313720418	111.4663008932
4.3203164148	0.3312181372	4.320388073	0.3313720418	56.3519693517	4.0597123192	0.3307892139	4.0613720063	0.3311721921	111.4663008932
4.3203164148	0.3312181372	4.320203001	0.3309000055	56.3519693517	4.4326354629	0.3307597575	4.4333884368	0.3310588716	111.4663008932
4.1415117426	0.3301474733	4.1426723996	0.3303404867	56.3519693517	4.4334153057	0.3310696923	4.4341854847	0.3313720418	111.4663008932
4.1434636838	0.3304714624	4.1451552836	0.3307597575	56.3519693517	4.4334153057	0.3310696923	4.4333884368	0.3310588716	111.4663008932
4.1434636838	0.3304714624	4.1426723996	0.3303404867	56.3519693517	4.0579513706	0.3303595163	4.0570690305	0.3301474733	111.4663008932
4.3197531822	0.3301474733	4.3198176099	0.3302413147	56.3519693517	4.0579513706	0.3303595163	4.0594673071	0.3307302546	111.4663008932
4.3200533475	0.33063753	4.3201393061	0.3307597575	56.3519693517	4.0595886594	0.3307597575	4.0594673071	0.3307302546	111.4663008932
4.3200533475	0.33063753	4.3198176099	0.3302413147	56.3519693517	4.4310538121	0.3301474733	4.4311218544	0.330173659	111.4663008932
4.1392887742	0.3297496118	4.1380684909	0.3295351891	56.3519693517	4.4322192594	0.3306014289	4.4326354629	0.3307597575	111.4663008932
4.1410694856	0.3300717768	4.1392887742	0.3297496118	56.3519693517	4.4322192594	0.3306014289	4.4311218544	0.330173659	111.4663008932
4.1413309874	0.3301159848	4.1415117426	0.3301474733	56.3519693517	4.0545917856	0.3295394891	4.0545745054	0.3295351891	111.4663008932
4.1410694856	0.3300717768	4.1413309874	0.3301159848	56.3519693517	4.0546274963	0.3295485312	4.0545917856	0.3295394891	111.4663008932
4.319241568	0.3295351891	4.3192664051	0.3295626577	56.3519693517	4.0562715271	0.3299495088	4.0570690305	0.3301474733	111.4663008932
4.3196815025	0.3300700211	4.3197531822	0.3301474733	56.3519693517	4.0546274963	0.3295485312	4.0562715271	0.3299495088	111.4663008932
4.3196815025	0.3300700211	4.3192664051	0.3295626577	56.3519693517	4.4297745037	0.3296712434	4.4294171453	0.3295351891	111.4663008932
4.1352284562	0.3290139627	4.1347375228	0.3289229048	56.3519693517	4.430904391	0.3300912809	4.4297745037	0.3296712434	111.4663008932
4.1359846627	0.3291583158	4.1352284562	0.3290139627	56.3519693517	4.4310170854	0.3301339033	4.4310538121	0.3301474733	111.4663008932
4.1372444735	0.3293834901	4.1380684909	0.3295351891	56.3519693517	4.430904391	0.3300912809	4.4310170854	0.3301339033	111.4663008932
4.1359846627	0.3291583158	4.1372444735	0.3293834901	56.3519693517	4.0529760615	0.3291217608	4.0521936762	0.3289229048	111.4663008932
4.318641655	0.3289706649	4.3185955426	0.3289229048	56.3519693517	4.0529760615	0.3291217608	4.0545278028	0.3295231846	111.4663008932
4.3190382871	0.329339535	4.318641655	0.3289706649	56.3519693517	4.0545745054	0.3295351891	4.0545278028	0.3295231846	111.4663008932
4.3192171543	0.3295136509	4.319241568	0.3295351891	56.3519693517	4.4285247053	0.3292094524	4.4277501124	0.3289229048	111.4663008932
4.3190382871	0.329339535	4.3192171543	0.3295136509	56.3519693517	4.4285247053	0.3292094524	4.4286872065	0.3292682088	111.4663008932
4.1315447212	0.3283106206	4.1326605254	0.3285226319	56.3519693517	4.4294171453	0.3295351891	4.4286872065	0.3292682088	111.4663008932
4.1332694148	0.3286375746	4.1347375228	0.3289229048	56.3519693517	4.0498376746	0.3283106206	4.0500926198	0.3283768419	111.4663008932
4.1332694148	0.3286375746	4.1326605254	0.3285226319	56.3519693517	4.0513604353	0.3287040207	4.0521936762	0.3289229048	111.4663008932
4.3179803332	0.3284380131	4.317831199	0.3283106206	56.3519693517	4.0513604353	0.3287040207	4.0500926198	0.3283768419	111.4663008932
4.3179803332	0.3284380131	4.318520922	0.3288606068	56.3519693517	4.426056941	0.3283106206	4.426176153	0.3283535584	111.4663008932
4.3185955426	0.3289229048	4.318520922	0.3288606068	56.3519693517	4.4272623687	0.3287491713	4.4277501124	0.3289229048	111.4663008932
4.1294132211	0.3278773461	4.1285208783	0.3276983363	56.3519693517	4.4272623687	0.3287491713	4.426176153	0.3283535584	111.4663008932
4.1308998398	0.3281843995	4.1294132211	0.3278773461	56.3519693517	4.0481884849	0.3278613997	4.0475825132	0.3276983363	111.4663008932
4.1313019131	0.3282622053	4.1315447212	0.3283106206	56.3519693517	4.0495426734	0.3282323568	4.0481884849	0.3278613997	111.4663008932
4.1308998398	0.3281843995	4.1313019131	0.3282622053	56.3519693517	4.0497463657	0.3282860931	4.0498376746	0.3283106206	111.4663008932
4.3172592751	0.3279125544	4.3169672632	0.3276983363	56.3519693517	4.0495426734	0.3282323568	4.0497463657	0.3282860931	111.4663008932
4.3172592751	0.3279125544	4.317587765	0.3281359573	56.3519693517	4.4246938164	0.3278338927	4.4243138088	0.3276983363	111.4663008932
4.317831199	0.3283106206	4.317587765	0.3281359573	56.3519693517	4.425819568	0.3282268035	4.4246938164	0.3278338927	111.4663008932
4.1256579498	0.3271049652	4.1255685631	0.3270860521	56.3519693517	4.425995858	0.3282893928	4.426056941	0.3283106206	111.4663008932
4.1258150169	0.3271391697	4.1256579498	0.3271049652	56.3519693517	4.425819568	0.3282268035	4.425995858	0.3282893928	111.4663008932
4.1275364136	0.3274910559	4.1285208783	0.3276983363	56.3519693517	4.0453645935	0.3270860521	4.0460696757	0.3272801385	111.4663008932
4.1258150169	0.3271391697	4.1275364136	0.3274910559	56.3519693517	4.0466388333	0.3274357153	4.0475825132	0.3276983363	111.4663008932
4.3160118949	0.3270860521	4.3164819837	0.3273905214	56.3519693517	4.0466388333	0.3274357153	4.0460696757	0.3272801385	111.4663008932
4.3164861652	0.3273933635	4.3169672632	0.3276983363	56.3519693517	4.4233856447	0.3273791307	4.4225437747	0.3270860521	111.4663008932
4.3164861652	0.3273933635	4.3164819837	0.3273905214	56.3519693517	4.4233856447	0.3273791307	4.4235041446	0.3274195267	111.4663008932
4.1238756946	0.3267072895	4.1228021903	0.3264737678	56.3519693517	4.4243138088	0.3276983363	4.4235041446	0.3274195267	111.4663008932
4.1238756946	0.3267072895	4.1252767454	0.3270212366	56.3519693517	4.0435881549	0.3265784914	4.0432209653	0.3264737678	111.4663008932
4.1255685631	0.3270860521	4.1252767454	0.3270212366	56.3519693517	4.0444578505	0.3268310402	4.0435881549	0.3265784914	111.4663008932
4.3149724263	0.3264737678	4.315237421	0.3266283743	56.3519693517	4.0450951854	0.327009308	4.0453645935	0.3270860521	111.4663008932
4.3156536123	0.3268813303	4.3160118949	0.3270860521	56.3519693517	4.0444578505	0.3268310402	4.0450951854	0.327009308	111.4663008932
4.3156536123	0.3268813303	4.315237421	0.3266283743	56.3519693517	4.4207522828	0.3264737678	4.420761887	0.3264770361	111.4663008932
4.1203165457	0.3259112926	4.1200994875	0.3258614836	56.3519693517	4.4220672111	0.3269256044	4.4225437747	0.3270860521	111.4663008932
4.120730194	0.3260090371	4.1203165457	0.3259112926	56.3519693517	4.4220672111	0.3269256044	4.420761887	0.3264770361	111.4663008932
