3.963352897555473e-9	3.973311271463192e-9	-1.2554273430299777e-8	-6.033410452882324e-9	4.6357668786476524e-10	3.0963255467410294e-10	6.89573724781916e-9	7.59819790603589e-9	5.0950226118944925e-9	4.486048622781571e-9	7.3001630014343335e-9	7.519684283048603e-9	-8.914601599240205e-10	3.552783174462406e-8	1.932890635653604e-8	4.261612391003283e-9	-1.3590705097832997e-9	3.8149981397745064e-8	3.989929698758764e-9	6.65417669552155e-9	-1.454696169240409e-8	-1.6858575964514573e-8	-1.3105371368748567e-8	-4.266902297754102e-8	-3.0259874440315665e-8	-8.676076490093406e-8	-1.463233088586978e-7	-1.1603429118580987e-7	-1.8317551726079924e-7	1.078580719434556e-8	-1.1219536857073354e-7	8.207185185931889e-8	3.38424304224103e-8	1.3355946378516174e-7	1.3107332549652072e-7	-1.2766853229653753e-7	-2.785632507182788e-8	4.1707267556316986e-8	2.1018233744909825e-7	1.9454798171933758e-7	5.388074431263026e-8	7.225664146353984e-8	1.8912392763276717e-7	9.378729972885801e-8	-1.368911967574717e-8	4.9548392123301396e-8	1.5670313259622729e-7	-7.997639116963605e-8	-2.5031277797564866e-9	-1.1613227957750768e-7	-9.098889364897729e-8	-1.1265272421390445e-8	2.30156972296865e-8	6.623718264593756e-8	4.3572636919369983e-8	3.707715970019846e-8	1.6596114373348032e-7	2.9732581211694555e-8	1.4320906156516974e-7	6.980789083528429e-8	-4.761726166798269e-8	-1.2728659667137114e-8	-1.3427234370670423e-7	-1.7800472072115835e-7	-1.8117173064449533e-7	-2.540764655104189e-7	4.2939036537580647e-8	9.901751704035317e-8	5.906865817870935e-8	-3.7971975184184495e-8	-1.2573438411868146e-7	-1.2024730029988686e-7	7.802818791285019e-8	4.1592286119733e-8	1.8577592949815073e-7	3.000857964491106e-7
3.973311271463192e-9	3.9832946669154105e-9	-1.2585817466924878e-8	-6.048570081303403e-9	4.6474147689869326e-10	3.1041054160414613e-10	6.913063570167474e-9	7.617289240501672e-9	5.1078244343788914e-9	4.497320329013288e-9	7.318505489381956e-9	7.538578343127078e-9	-8.937000547367773e-10	3.5617099453503004e-8	1.937747242715882e-8	4.2723201757341245e-9	-1.3624853286634771e-9	3.8245837555183287e-8	3.9999548498953856e-9	6.670896069570456e-9	-1.4583512584413631e-8	-1.6900935049699717e-8	-1.3138300101481406e-8	-4.2776233739759424e-8	-3.033590580867128e-8	-8.697876116816936e-8	-1.4669096277665409e-7	-1.1632584050973162e-7	-1.8363576653427378e-7	1.0812907758871145e-8	-1.1247727216595235e-7	8.227806670044955e-8	3.3927463369211546e-8	1.3389504709395756e-7	1.314026621007448e-7	-1.2798931397147817e-7	-2.7926317249645647e-8	4.181206179890167e-8	2.1071044442297067e-7	1.9503680560028657e-7	5.4016125796984684e-8	7.243819447474252e-8	1.8959912296231386e-7	9.402295096220427e-8	-1.3723515142343823e-8	4.967288808115428e-8	1.5709686699920383e-7	-8.017734092799557e-8	-2.5094171723525863e-9	-1.1642407510838305e-7	-9.121751356949085e-8	-1.1293577696707649e-8	2.3073526780747034e-8	6.640361108378597e-8	4.368211811415736e-8	3.7170320271380136e-8	1.6637813994001804e-7	2.9807287695977173e-8	1.4356889058340308e-7	6.998329108265461e-8	-4.7736905441426124e-8	-1.2760641868971235e-8	-1.3460971820719897e-7	-1.7845197778155633e-7	-1.8162694517671109e-7	-2.54714861462055e-7	4.3046925739509196e-8	9.926630978820816e-8	5.9217074885365394e-8	-3.806738408081139e-8	-1.2605030602684233e-7	-1.2054943528729073e-7	7.822424258944919e-8	4.169679145841043e-8	1.8624271260246068e-7	3.0083979606576844e-7
-1.2554273430299777e-8	-1.2585817466924876e-8	7.684825857658452e-7	3.700101388924973e-7	-9.437829693726877e-8	-6.537660948091288e-8	9.101236906143229e-8	9.854128804811614e-8	-2.1936759292352652e-7	-1.959736570622683e-7	-1.8278097066939172e-10	-1.2084741638543953e-9	1.7997578949997414e-7	-5.206309815870183e-7	-1.1121309440798198e-7	7.823318231175439e-7	-1.2735790772111382e-7	-1.1604563350096341e-8	7.408704245487252e-8	-5.957748416468916e-8	-9.148746149360666e-9	-4.784246092116297e-8	-3.858757141614764e-7	-3.364842255591427e-7	7.307805895103021e-7	1.7258470356086079e-6	2.09608254838594e-6	-1.5048560855824423e-7	2.0812342310956803e-6	1.5391868313002717e-6	-3.320641632969083e-7	-3.078361895635903e-6	-1.4865992108186825e-6	-3.4484745408776024e-6	-3.7904436762805168e-6	-1.1718650571255105e-6	-6.103161627918536e-7	-7.330946347710122e-7	9.039859383993964e-8	6.826193209200594e-7	1.887477843019974e-6	-1.231680551512343e-6	1.0589161137275408e-6	-2.513589659222241e-6	-4.30831511809016e-7	-3.2443489732831503e-7	9.21634181814936e-7	1.8429801174741733e-7	-2.444146354403216e-7	1.0498615821751938e-6	4.058831699198173e-7	-1.0326324485946762e-7	-8.426385865244479e-8	-5.144209046521609e-7	-1.5937750039746762e-7	-2.8801122587356874e-7	-7.464568548956279e-7	-4.042301737733904e-6	-1.0120398897661148e-6	-5.067494565671336e-7	3.9273823630668105e-7	1.1686320588289003e-7	2.6457732034940206e-6	2.2818719418335455e-6	1.429145548417122e-6	2.821395146825685e-6	6.455566829844769e-7	-1.3967640813284495e-6	-8.014125669468457e-7	-1.0127618385496752e-6	1.3921896510843501e-6	-1.310471332497399e-7	-1.7445469685948248e-6	3.5601343190175777e-6	3.486237783007426e-6	3.4416803707099154e-6
-6.033410452882324e-9	-6.048570081303403e-9	3.700101388924973e-7	2.2320871696789287e-7	-9.903103540208283e-9	-3.3746702583866695e-8	4.0747755347309124e-8	4.5814041564287055e-8	-1.0810212953573222e-7	-7.50769729316719e-8	2.0446796025676392e-9	1.1204522742830365e-8	9.039895867538574e-8	-2.445549533790262e-7	-3.5627123215049206e-8	3.870802907262306e-7	-4.791764595651848e-8	-7.698041170788694e-9	7.552719275531067e-8	-2.2330764625609026e-8	-9.498048873811833e-8	-5.208039867358377e-8	-3.78705819488896e-7	-3.14378548839108e-7	2.487306461213975e-7	5.242008382180585e-7	6.832407761309588e-7	-1.0820855850735215e-7	1.3489587120962406e-6	9.168162881122816e-7	2.0030773710857027e-7	-1.3755200110706648e-6	-6.641961566803971e-7	-1.8286824644754304e-6	-2.275757243822793e-6	-6.11000343183321e-7	4.876828331459731e-7	-3.365864519868811e-7	1.1651165378418142e-7	1.5696287512371678e-7	7.875048072928278e-7	-5.496598131929107e-7	1.0693624942779788e-6	-4.689895673938496e-7	4.5329418465637524e-7	-7.799040889932512e-8	3.4002051614278584e-7	-5.822942738328346e-7	-7.75491142703792e-7	4.599766848474037e-7	2.7932936810552986e-7	2.4217297433739436e-8	1.3796410882548167e-7	-6.076057646161362e-7	4.791719667080123e-7	4.79085310082863e-8	-2.1920089838087758e-7	-1.6787218146143753e-6	-5.796317636541193e-7	-7.716630189483227e-7	-2.320765735175837e-7	-3.776362323572565e-7	1.1664377679617943e-6	9.758888476939812e-7	8.164040164248783e-7	1.2962223868781865e-6	9.07633361886484e-7	-1.0015809531873435e-6	-5.134569025372705e-7	-4.884408746997016e-7	4.843516564749027e-7	-2.2210674792466548e-7	-6.004261939839621e-7	1.67450555414842e-6	1.9313753707257874e-6	1.3876950406424386e-6
4.6357668786476524e-10	4.6474147689869326e-10	-9.437829693726878e-8	-9.903103540208283e-9	2.1269788236228073e-6	1.400640916480901e-6	2.979930078356623e-8	3.4492516082804175e-8	-1.3461789234376522e-7	-1.0091255941768795e-7	1.469148977503354e-7	1.5924665589252708e-7	2.449425320456295e-8	1.731979692028754e-7	1.2532387834300828e-6	8.144908144498379e-7	-2.6458159906994878e-8	2.361741029527187e-8	8.914966794598227e-8	-1.6835170967985437e-8	-5.991503138821613e-8	3.1511182445788994e-7	-3.590243150360789e-8	-2.1499722423245696e-7	2.6991530064621576e-6	6.123100459314803e-7	-2.0646156805351065e-7	2.1496439484329095e-6	1.546407372421713e-6	-4.737852003222976e-8	-5.836391372917789e-7	-2.843485064311909e-6	-4.105316657369188e-6	-2.5189949645509415e-6	-5.549442398345198e-6	-1.7006071807487209e-6	-2.000335958009959e-6	-1.9064601911205868e-6	-1.8091402499209308e-6	-2.673419053027524e-6	3.403572302507866e-7	1.7641340565842146e-6	3.5059559959628885e-6	7.818987131360758e-6	2.4182798794358384e-6	2.3210031374508237e-6	9.72108743031592e-7	2.332247682609928e-6	1.8304722786991869e-6	-4.6626843891952055e-7	-2.1277624386627055e-6	-4.308546429565453e-7	1.8844658713809074e-6	-1.365103452136712e-6	4.389797014479967e-6	2.0188038803150045e-6	-1.0972876795942666e-6	-2.1870456760483254e-6	-1.2990020767756375e-6	-2.8815427044810276e-6	-1.5345470110808704e-7	-5.696254574231663e-7	-2.958808834055633e-8	-9.718761388541158e-7	-2.4354118905605746e-6	-1.5407980705462745e-6	1.1427907885854428e-6	-5.24333469259877e-6	-4.426317379121498e-7	9.95545585261421e-7	-3.6826191987379576e-6	1.2914446836045581e-6	6.339678591765301e-7	6.949632813622676e-6	7.93250345178048e-6	-0.000017715290070406756
3.0963255467410294e-10	3.104105416041462e-10	-6.53766094809129e-8	-3.3746702583866695e-8	1.4006409164809008e-6	9.475639571340377e-7	3.6169508243401906e-8	3.2884007629463764e-8	-7.673770129391124e-8	-6.340423243635826e-8	1.0517902662638184e-7	1.0932621191497736e-7	2.5508425179909724e-8	1.1306343490789847e-7	8.322462862063869e-7	5.459208567355675e-7	-1.2172880055812494e-8	4.6691228030074776e-8	1.6327672097526585e-7	-8.063983762871188e-9	4.0155562832444524e-8	3.1869964059990344e-7	1.649498365792043e-7	3.4429749768075514e-8	1.95406282134971e-6	5.859242054955943e-7	1.0087070887537109e-7	1.3926414942787905e-6	7.255206015628312e-7	-1.6754420223045006e-7	-5.102037883613611e-7	-1.7306130533272565e-6	-2.5695254182765014e-6	-1.6604766057555002e-6	-3.5392787769312617e-6	-1.1631941751377996e-6	-1.9673361658972764e-6	-1.4353096634726781e-6	-1.587549979549448e-6	-1.780032260061897e-6	5.572588195232002e-7	1.387266502991344e-6	1.8298210178652731e-6	4.6991232933641676e-6	1.1859865588386324e-6	1.5467313050535281e-6	5.395785242947808e-7	1.8510851870079432e-6	1.6042789585954376e-6	-3.4612361562692494e-7	-1.6877413010438502e-6	-3.4431816275335767e-7	1.2696331151137845e-6	-7.035516380170311e-7	2.4814432680027443e-6	1.2616607417221817e-6	-8.736435851683393e-7	-1.586315475230306e-6	-8.758011910747356e-7	-1.2918588726215178e-6	3.0236693747490017e-7	-3.204393809206743e-8	-3.813733748130993e-7	-8.099994892464737e-7	-1.6979929907099412e-6	-6.638221371444379e-7	5.344984484567807e-7	-3.3044186008090916e-6	-2.2628272862553948e-7	6.991634258600545e-7	-2.253781518179985e-6	1.127425612508226e-6	4.5975578703625814e-7	4.784940780057089e-6	5.241668994605535e-6	-0.000012020179160520416
6.89573724781916e-9	6.913063570167474e-9	9.101236906143229e-8	4.0747755347309124e-8	2.979930078356623e-8	3.6169508243401906e-8	3.904979717383163e-6	4.2953831572511616e-6	5.8528588658528784e-8	5.838766668480184e-8	-2.2211387868784918e-7	-2.2656205128868824e-7	-2.3043213118137035e-7	-8.528388955788589e-7	-5.125105528828602e-7	-1.1682348443886747e-6	-2.0670069608909934e-7	-3.1873292729408727e-7	2.742725704561661e-8	-8.191074615773102e-7	6.570477792440828e-7	-5.22249077981419e-7	5.782226412580823e-7	-2.3382008134869643e-7	1.3249189461872357e-6	2.390984385663805e-6	-1.6350181350082863e-7	5.87686105232766e-6	4.9483057206225795e-6	7.625268887795401e-6	1.666525754585276e-6	-2.91600884326876e-6	2.1408428958273396e-6	-1.1416540717787017e-6	2.750099631348161e-6	2.973431558702063e-7	-8.818691636772616e-7	-2.0342389832076273e-6	3.674278962827805e-6	-3.7553932730389963e-6	-2.9885146760296306e-6	-6.638669419076934e-6	-8.496265149709158e-6	-8.262763658065853e-6	-6.265193950729872e-6	-8.867645166034735e-6	-7.001464152390657e-6	7.335547317547824e-6	3.5330618131178112e-6	3.659561275492883e-7	-4.633700385025715e-7	1.1164492353650939e-6	7.644221089526756e-6	8.077960821466815e-6	0.000011088240333101205	0.00001395019124254519	5.445386844571221e-6	5.8440714788587954e-6	-2.575669588861437e-6	-1.7435016558485026e-6	-2.7968931831652594e-7	-7.412747940905368e-6	-9.127335044505204e-6	-6.901473181055818e-6	-1.2032546427107847e-6	2.3127676141589476e-6	1.4828970534095646e-6	3.223859362814578e-7	2.5908226721665876e-6	-2.476252272923168e-7	1.5849426329102156e-6	-4.9604113447635834e-8	-1.9286234705906008e-6	-9.169954896249029e-6	-3.239642951296249e-6	7.992403516653977e-7
7.59819790603589e-9	7.617289240501672e-9	9.854128804811614e-8	4.581404156428705e-8	3.449251608280417e-8	3.2884007629463764e-8	4.295383157251161e-6	4.78328036606296e-6	1.377357565543798e-7	8.215888627089984e-8	-2.2792705568998662e-7	-2.3185277457822607e-7	-2.388541740641608e-7	-9.24498408520849e-7	-5.672209270113513e-7	-1.3243398852353652e-6	-2.6399080644707075e-7	-4.0005083943215956e-7	-1.9198197337900162e-7	-1.0637221299337473e-6	4.7450047711124396e-7	-7.591075824422193e-7	6.427081988973409e-7	-7.895288499529738e-7	8.563574594881789e-7	2.615458871311307e-6	-1.3306994963205385e-7	6.498109242971834e-6	5.5555901705288284e-6	8.271156109408855e-6	1.4558795825677454e-6	-3.4981396298498905e-6	2.0159661137277297e-6	-9.723801239433232e-7	2.73064270155069e-6	3.9576623204550827e-7	-1.0225806915053101e-6	-2.198216404506797e-6	4.184041952149769e-6	-4.380202789607635e-6	-3.742071134018962e-6	-7.996842475111386e-6	-9.545544012375603e-6	-8.299291925357456e-6	-6.1603938971473775e-6	-9.297967411029873e-6	-7.141228649305545e-6	8.345982433439248e-6	3.7945391702892565e-6	4.845430545412906e-7	-4.2073511443032747e-7	6.382948634816941e-7	7.634782635484516e-6	8.868418522036731e-6	0.000012822348870681682	0.00001560997059864638	6.084687523198286e-6	6.960314702190693e-6	-2.3590047130844024e-6	-2.10243289729707e-6	2.500400399863057e-7	-7.802803341151421e-6	-9.244586716140646e-6	-7.423503489484227e-6	-1.5572267384978376e-6	2.4964849877769833e-6	2.1089138790256264e-6	6.295713073487469e-7	2.4420279899210275e-6	-3.64138514766555e-7	1.920091145164014e-6	3.17979825111601e-8	-2.136685053235791e-6	-9.87900773957651e-6	-3.118453882950028e-6	8.076557666906304e-7
5.0950226118944925e-9	5.1078244343788914e-9	-2.1936759292352652e-7	-1.0810212953573222e-7	-1.3461789234376522e-7	-7.673770129391124e-8	5.8528588658528784e-8	1.377357565543798e-7	1.898225461005413e-6	1.6129331161433234e-6	2.350087874184871e-7	2.4616591501430177e-7	9.048213711263123e-7	1.8178420189092165e-6	3.8847064764841087e-7	-2.278603163699424e-9	-2.7141638367810756e-7	3.756945941420216e-7	-3.811605848038608e-7	-2.4552336521728573e-7	-3.6508215568583497e-7	-4.83402778535122e-7	2.1889033620032125e-7	3.750542352862029e-7	-6.774368521618105e-7	3.8284395815903903e-7	-6.314904695523064e-7	-9.683223811150956e-7	1.3029718047179505e-6	1.8983040282632584e-6	1.2454246970849075e-6	1.9958375101625303e-6	1.05744390360123e-6	3.2053055215938806e-7	9.886862268896662e-7	1.5035421296159773e-6	3.6282727522212406e-7	1.2141771669711037e-6	-1.8160030602595317e-6	-8.624774118341163e-7	5.5752844431658e-6	2.2172411077544424e-6	8.988923481401475e-7	1.1026143835396417e-6	1.3053152619638684e-6	-3.1378907370019145e-6	-3.859601543508566e-6	-3.556455439945773e-6	-8.568178507911477e-7	-3.6884981826748895e-6	-1.8974098420447423e-6	-1.4877898664613664e-6	-9.028889452621259e-7	6.210911989108041e-7	-3.8949369503374774e-7	3.2170994653228925e-6	1.5136000158845582e-6	-1.7071089474288713e-7	-1.2476750700740336e-6	-1.0779889877646696e-6	1.720351965157739e-6	-8.11647247480759e-7	-2.1852406291807168e-6	-3.1358494227992904e-6	-3.1455531886332673e-6	-3.3282039764774735e-6	-3.0841604715154512e-6	3.5385113100118735e-6	1.8271580312181385e-6	1.5492298662883684e-6	-7.121528510333173e-7	1.2731901122362746e-6	5.468066764192559e-7	2.231336405905939e-6	-2.2671285452238932e-6	9.616655898454916e-7
4.486048622781571e-9	4.497320329013288e-9	-1.9597365706226828e-7	-7.50769729316719e-8	-1.0091255941768795e-7	-6.340423243635825e-8	5.8387666684801844e-8	8.215888627089984e-8	1.6129331161433234e-6	1.5983113160604993e-6	1.9844101097528624e-7	2.1969273104042082e-7	7.993967376763584e-7	1.5983738133018533e-6	4.0186691034015874e-7	5.997991353332007e-8	-1.1601797696853301e-7	4.1131598696880537e-7	-1.0964511449942279e-7	-7.786761942901699e-8	-6.226314003014193e-8	-2.1095235854903394e-7	-1.5946115719310929e-7	8.206354167153785e-7	-5.70008992237579e-7	5.758664208717745e-7	-8.155376017521623e-7	-9.937830566146262e-7	1.8265400437620072e-6	2.860262809837389e-6	1.1176408586090115e-6	1.3865357009805672e-6	1.521968686843392e-6	-1.5892817470595035e-7	8.890713575127038e-7	1.1923827727408525e-6	-2.7178734102507156e-7	6.859631656980551e-7	-2.7421712894222863e-6	-3.4438940252415434e-7	5.552331284342768e-6	3.607034087805275e-6	7.575780644988672e-7	2.580163440848152e-7	9.317289768859162e-7	-3.7281893414611378e-6	-4.055987563936906e-6	-4.304548290412628e-6	-1.3844495074132728e-6	-3.5333362320084426e-6	-1.2081227473966886e-6	-7.767736316744028e-7	-1.602399052052249e-7	-6.973369463540053e-7	-5.722226221169703e-7	2.3383065960052214e-6	1.7328269955364198e-6	-5.004406697975192e-7	-1.874421124409676e-6	-9.185239887675579e-7	9.099220457850875e-7	-5.403463888963314e-7	-2.193003299998749e-6	-3.0730611513418283e-6	-2.0563026710655296e-6	-3.0227278883687963e-6	-3.1589646046788e-6	2.3360522072663867e-6	1.5177828180848147e-6	1.942718772202654e-6	4.5081777368208674e-8	1.5051580500303012e-6	7.93923788493834e-7	2.355489145452795e-6	-1.9227747804877733e-6	9.585866438375528e-8
